utterance_id,question_type
icty_mladic_nan_nan_2_utt00593,open
icty_mladic_nan_nan_2_utt00594,open
icty_mladic_nan_nan_2_utt00595,open
icty_mladic_nan_nan_2_utt00596,open
icty_mladic_nan_nan_2_utt00597,open
icty_mladic_nan_nan_2_utt00598,open
icty_mladic_nan_nan_2_utt00599,open
icty_mladic_nan_nan_2_utt00600,open
icty_mladic_nan_nan_2_utt00601,open
icty_mladic_nan_nan_2_utt00602,open
icty_mladic_nan_nan_2_utt00603,open
icty_mladic_nan_nan_2_utt00604,open
icty_mladic_nan_nan_2_utt00605,open
icty_mladic_nan_nan_2_utt00606,open
icty_mladic_nan_nan_2_utt00607,open
icty_mladic_nan_nan_2_utt00608,open
icty_mladic_nan_nan_2_utt00609,open
icty_mladic_nan_nan_2_utt00610,open
icty_mladic_nan_nan_2_utt00611,open
icty_mladic_nan_nan_2_utt00612,open
icty_mladic_nan_nan_2_utt00613,open
icty_mladic_nan_nan_2_utt00614,open
icty_mladic_nan_nan_2_utt00615,open
icty_mladic_nan_nan_2_utt00616,open
icty_mladic_nan_nan_2_utt00617,open
icty_mladic_nan_nan_2_utt00618,open
icty_mladic_nan_nan_2_utt00619,open
icty_mladic_nan_nan_2_utt00620,open
icty_mladic_nan_nan_2_utt00621,open
icty_mladic_nan_nan_2_utt00622,open
icty_mladic_nan_nan_2_utt00623,open
icty_mladic_nan_nan_2_utt00624,open
icty_mladic_nan_nan_2_utt00625,open
icty_mladic_nan_nan_2_utt00626,open
icty_mladic_nan_nan_2_utt00627,open
icty_mladic_nan_nan_2_utt00628,open
icty_mladic_nan_nan_2_utt00629,open
icty_mladic_nan_nan_2_utt00630,open
icty_mladic_nan_nan_2_utt00631,open
icty_mladic_nan_nan_2_utt00632,open
icty_mladic_nan_nan_2_utt00633,open
icty_mladic_nan_nan_2_utt00634,open
icty_mladic_nan_nan_2_utt00635,open
icty_mladic_nan_nan_2_utt00636,open
icty_mladic_nan_nan_2_utt00637,open
icty_mladic_nan_nan_2_utt00638,open
icty_mladic_nan_nan_2_utt00639,open
icty_mladic_nan_nan_2_utt00640,open
icty_mladic_nan_nan_2_utt00641,open
icty_mladic_nan_nan_2_utt00642,open
icty_mladic_nan_nan_2_utt00643,open
icty_mladic_nan_nan_2_utt00644,open
icty_mladic_nan_nan_2_utt00645,open
icty_mladic_nan_nan_2_utt00646,open
icty_mladic_nan_nan_2_utt00647,open
icty_mladic_nan_nan_2_utt00648,open
icty_mladic_nan_nan_2_utt00649,open
icty_popovic_et_al_nan_nan_3_utt00001,open
icty_popovic_et_al_nan_nan_3_utt00002,open
icty_popovic_et_al_nan_nan_3_utt00003,open
icty_popovic_et_al_nan_nan_3_utt00004,open
icty_popovic_et_al_nan_nan_3_utt00005,open
icty_popovic_et_al_nan_nan_3_utt00006,open
icty_popovic_et_al_nan_nan_3_utt00007,open
icty_popovic_et_al_nan_nan_3_utt00008,open
icty_popovic_et_al_nan_nan_3_utt00009,open
icty_popovic_et_al_nan_nan_3_utt00010,open
icty_popovic_et_al_nan_nan_3_utt00011,open
icty_popovic_et_al_nan_nan_3_utt00012,open
icty_popovic_et_al_nan_nan_3_utt00013,open
icty_popovic_et_al_nan_nan_3_utt00014,open
icty_popovic_et_al_nan_nan_3_utt00015,open
icty_popovic_et_al_nan_nan_3_utt00016,open
icty_popovic_et_al_nan_nan_3_utt00017,open
icty_popovic_et_al_nan_nan_3_utt00018,open
icty_popovic_et_al_nan_nan_3_utt00019,open
icty_popovic_et_al_nan_nan_3_utt00020,open
icty_popovic_et_al_nan_nan_3_utt00021,open
icty_popovic_et_al_nan_nan_3_utt00022,open
icty_popovic_et_al_nan_nan_3_utt00023,open
icty_popovic_et_al_nan_nan_3_utt00024,open
icty_popovic_et_al_nan_nan_3_utt00025,open
icty_popovic_et_al_nan_nan_3_utt00026,open
icty_popovic_et_al_nan_nan_3_utt00027,open
icty_popovic_et_al_nan_nan_3_utt00028,open
icty_popovic_et_al_nan_nan_3_utt00029,open
icty_popovic_et_al_nan_nan_3_utt00030,open
icty_popovic_et_al_nan_nan_3_utt00031,open
icty_popovic_et_al_nan_nan_3_utt00032,open
icty_popovic_et_al_nan_nan_3_utt00033,open
icty_popovic_et_al_nan_nan_3_utt00034,open
icty_popovic_et_al_nan_nan_3_utt00035,open
icty_popovic_et_al_nan_nan_3_utt00036,open
icty_popovic_et_al_nan_nan_3_utt00037,open
icty_popovic_et_al_nan_nan_3_utt00038,open
icty_popovic_et_al_nan_nan_3_utt00039,open
icty_popovic_et_al_nan_nan_3_utt00040,open
icty_popovic_et_al_nan_nan_3_utt00041,open
icty_popovic_et_al_nan_nan_3_utt00042,open
icty_popovic_et_al_nan_nan_3_utt00043,open
icty_popovic_et_al_nan_nan_3_utt00044,open
icty_popovic_et_al_nan_nan_3_utt00045,open
icty_popovic_et_al_nan_nan_3_utt00046,open
icty_popovic_et_al_nan_nan_3_utt00047,open
icty_popovic_et_al_nan_nan_3_utt00048,open
icty_popovic_et_al_nan_nan_3_utt00049,open
icty_popovic_et_al_nan_nan_3_utt00050,open
icty_popovic_et_al_nan_nan_3_utt00051,open
icty_popovic_et_al_nan_nan_3_utt00052,open
icty_popovic_et_al_nan_nan_3_utt00053,open
icty_popovic_et_al_nan_nan_3_utt00054,open
icty_popovic_et_al_nan_nan_3_utt00055,open
icty_popovic_et_al_nan_nan_3_utt00056,open
icty_popovic_et_al_nan_nan_3_utt00057,open
icty_popovic_et_al_nan_nan_3_utt00058,open
icty_popovic_et_al_nan_nan_3_utt00059,open
icty_popovic_et_al_nan_nan_3_utt00060,open
icty_popovic_et_al_nan_nan_3_utt00061,open
icty_popovic_et_al_nan_nan_3_utt00062,open
icty_popovic_et_al_nan_nan_3_utt00063,open
icty_popovic_et_al_nan_nan_3_utt00064,open
icty_popovic_et_al_nan_nan_3_utt00065,open
icty_popovic_et_al_nan_nan_3_utt00066,open
icty_popovic_et_al_nan_nan_3_utt00067,open
icty_popovic_et_al_nan_nan_3_utt00068,open
icty_popovic_et_al_nan_nan_3_utt00069,open
icty_popovic_et_al_nan_nan_3_utt00070,open
icty_popovic_et_al_nan_nan_3_utt00071,open
icty_popovic_et_al_nan_nan_3_utt00072,open
icty_popovic_et_al_nan_nan_3_utt00073,open
icty_popovic_et_al_nan_nan_3_utt00074,open
icty_popovic_et_al_nan_nan_3_utt00075,open
icty_popovic_et_al_nan_nan_3_utt00076,open
icty_popovic_et_al_nan_nan_3_utt00077,open
icty_popovic_et_al_nan_nan_3_utt00078,open
icty_popovic_et_al_nan_nan_3_utt00079,open
icty_popovic_et_al_nan_nan_3_utt00080,open
icty_popovic_et_al_nan_nan_3_utt00081,open
icty_popovic_et_al_nan_nan_3_utt00082,open
icty_popovic_et_al_nan_nan_3_utt00083,open
icty_popovic_et_al_nan_nan_3_utt00084,open
icty_popovic_et_al_nan_nan_3_utt00085,open
icty_popovic_et_al_nan_nan_3_utt00086,open
icty_popovic_et_al_nan_nan_3_utt00087,open
icty_popovic_et_al_nan_nan_3_utt00088,open
icty_popovic_et_al_nan_nan_3_utt00089,open
icty_popovic_et_al_nan_nan_3_utt00090,open
icty_popovic_et_al_nan_nan_3_utt00091,open
icty_popovic_et_al_nan_nan_3_utt00092,open
icty_popovic_et_al_nan_nan_3_utt00093,open
icty_popovic_et_al_nan_nan_3_utt00094,open
icty_popovic_et_al_nan_nan_3_utt00095,open
icty_popovic_et_al_nan_nan_3_utt00096,open
icty_popovic_et_al_nan_nan_3_utt00097,open
icty_popovic_et_al_nan_nan_3_utt00098,open
icty_popovic_et_al_nan_nan_3_utt00099,open
icty_popovic_et_al_nan_nan_3_utt00100,open
icty_popovic_et_al_nan_nan_3_utt00101,open
icty_popovic_et_al_nan_nan_3_utt00102,open
icty_popovic_et_al_nan_nan_3_utt00103,open
icty_popovic_et_al_nan_nan_3_utt00104,open
icty_popovic_et_al_nan_nan_3_utt00105,open
icty_popovic_et_al_nan_nan_3_utt00106,open
icty_popovic_et_al_nan_nan_3_utt00107,open
icty_popovic_et_al_nan_nan_3_utt00108,open
icty_popovic_et_al_nan_nan_3_utt00109,open
icty_popovic_et_al_nan_nan_3_utt00110,open
icty_popovic_et_al_nan_nan_3_utt00111,open
icty_popovic_et_al_nan_nan_3_utt00112,open
icty_popovic_et_al_nan_nan_3_utt00113,open
icty_popovic_et_al_nan_nan_3_utt00114,open
icty_popovic_et_al_nan_nan_3_utt00115,open
icty_popovic_et_al_nan_nan_3_utt00116,open
icty_popovic_et_al_nan_nan_3_utt00117,open
icty_popovic_et_al_nan_nan_3_utt00118,open
icty_popovic_et_al_nan_nan_3_utt00119,open
icty_popovic_et_al_nan_nan_3_utt00120,open
icty_popovic_et_al_nan_nan_3_utt00121,open
icty_popovic_et_al_nan_nan_3_utt00122,open
icty_popovic_et_al_nan_nan_3_utt00123,open
icty_popovic_et_al_nan_nan_3_utt00124,open
icty_popovic_et_al_nan_nan_3_utt00125,open
icty_popovic_et_al_nan_nan_3_utt00126,open
icty_popovic_et_al_nan_nan_3_utt00127,open
icty_popovic_et_al_nan_nan_3_utt00128,open
icty_popovic_et_al_nan_nan_3_utt00129,open
icty_popovic_et_al_nan_nan_3_utt00130,open
icty_popovic_et_al_nan_nan_3_utt00131,open
icty_popovic_et_al_nan_nan_3_utt00132,open
icty_popovic_et_al_nan_nan_3_utt00133,open
icty_popovic_et_al_nan_nan_3_utt00134,open
icty_popovic_et_al_nan_nan_3_utt00135,open
icty_popovic_et_al_nan_nan_3_utt00136,open
icty_popovic_et_al_nan_nan_3_utt00137,open
icty_popovic_et_al_nan_nan_3_utt00138,open
icty_popovic_et_al_nan_nan_3_utt00139,open
icty_popovic_et_al_nan_nan_3_utt00140,open
icty_popovic_et_al_nan_nan_3_utt00141,open
icty_popovic_et_al_nan_nan_3_utt00142,open
icty_popovic_et_al_nan_nan_3_utt00143,open
icty_popovic_et_al_nan_nan_3_utt00144,open
icty_popovic_et_al_nan_nan_3_utt00145,open
icty_popovic_et_al_nan_nan_3_utt00146,open
icty_popovic_et_al_nan_nan_3_utt00147,open
icty_popovic_et_al_nan_nan_3_utt00148,open
icty_popovic_et_al_nan_nan_3_utt00149,open
icty_popovic_et_al_nan_nan_3_utt00150,open
icty_popovic_et_al_nan_nan_3_utt00151,open
icty_popovic_et_al_nan_nan_3_utt00152,open
icty_popovic_et_al_nan_nan_3_utt00153,open
icty_popovic_et_al_nan_nan_3_utt00154,open
icty_popovic_et_al_nan_nan_3_utt00155,open
icty_popovic_et_al_nan_nan_3_utt00156,open
icty_popovic_et_al_nan_nan_3_utt00157,open
icty_popovic_et_al_nan_nan_3_utt00158,open
icty_popovic_et_al_nan_nan_3_utt00159,open
icty_popovic_et_al_nan_nan_3_utt00160,open
icty_popovic_et_al_nan_nan_3_utt00161,open
icty_popovic_et_al_nan_nan_3_utt00162,open
icty_popovic_et_al_nan_nan_3_utt00163,open
icty_popovic_et_al_nan_nan_3_utt00164,open
icty_popovic_et_al_nan_nan_3_utt00165,open
icty_popovic_et_al_nan_nan_3_utt00166,open
icty_popovic_et_al_nan_nan_3_utt00167,open
icty_popovic_et_al_nan_nan_3_utt00168,open
icty_popovic_et_al_nan_nan_3_utt00169,open
icty_popovic_et_al_nan_nan_3_utt00170,open
icty_popovic_et_al_nan_nan_3_utt00171,open
icty_popovic_et_al_nan_nan_3_utt00172,open
icty_popovic_et_al_nan_nan_3_utt00173,open
icty_popovic_et_al_nan_nan_3_utt00174,open
icty_popovic_et_al_nan_nan_3_utt00175,open
icty_popovic_et_al_nan_nan_3_utt00176,open
icty_popovic_et_al_nan_nan_3_utt00177,open
icty_popovic_et_al_nan_nan_3_utt00178,open
icty_popovic_et_al_nan_nan_3_utt00179,open
icty_popovic_et_al_nan_nan_3_utt00180,open
icty_popovic_et_al_nan_nan_3_utt00181,open
icty_popovic_et_al_nan_nan_3_utt00182,open
icty_popovic_et_al_nan_nan_3_utt00183,open
icty_popovic_et_al_nan_nan_3_utt00184,open
icty_popovic_et_al_nan_nan_3_utt00185,open
icty_popovic_et_al_nan_nan_3_utt00186,open
icty_popovic_et_al_nan_nan_3_utt00187,open
icty_popovic_et_al_nan_nan_3_utt00188,open
icty_popovic_et_al_nan_nan_3_utt00189,open
icty_popovic_et_al_nan_nan_3_utt00190,open
icty_popovic_et_al_nan_nan_3_utt00191,open
icty_popovic_et_al_nan_nan_3_utt00192,open
icty_popovic_et_al_nan_nan_3_utt00193,open
icty_popovic_et_al_nan_nan_3_utt00194,open
icty_popovic_et_al_nan_nan_3_utt00195,open
icty_popovic_et_al_nan_nan_3_utt00196,open
icty_popovic_et_al_nan_nan_3_utt00197,open
icty_popovic_et_al_nan_nan_3_utt00198,open
icty_popovic_et_al_nan_nan_3_utt00199,open
icty_popovic_et_al_nan_nan_3_utt00200,open
icty_popovic_et_al_nan_nan_3_utt00201,open
icty_popovic_et_al_nan_nan_3_utt00202,open
icty_popovic_et_al_nan_nan_3_utt00203,open
icty_popovic_et_al_nan_nan_3_utt00204,open
icty_popovic_et_al_nan_nan_3_utt00205,open
icty_popovic_et_al_nan_nan_3_utt00206,open
icty_popovic_et_al_nan_nan_3_utt00207,open
icty_popovic_et_al_nan_nan_3_utt00208,open
icty_popovic_et_al_nan_nan_3_utt00209,open
icty_popovic_et_al_nan_nan_3_utt00210,open
icty_popovic_et_al_nan_nan_3_utt00211,open
icty_popovic_et_al_nan_nan_3_utt00212,open
icty_popovic_et_al_nan_nan_3_utt00213,open
icty_popovic_et_al_nan_nan_3_utt00214,open
icty_popovic_et_al_nan_nan_3_utt00215,open
icty_popovic_et_al_nan_nan_3_utt00216,open
icty_popovic_et_al_nan_nan_3_utt00217,open
icty_popovic_et_al_nan_nan_3_utt00218,open
icty_popovic_et_al_nan_nan_3_utt00219,open
icty_popovic_et_al_nan_nan_3_utt00220,open
icty_popovic_et_al_nan_nan_3_utt00221,open
icty_popovic_et_al_nan_nan_3_utt00222,open
icty_popovic_et_al_nan_nan_3_utt00223,open
icty_popovic_et_al_nan_nan_3_utt00224,open
icty_popovic_et_al_nan_nan_3_utt00225,open
icty_popovic_et_al_nan_nan_3_utt00226,open
icty_popovic_et_al_nan_nan_3_utt00227,open
icty_popovic_et_al_nan_nan_3_utt00228,open
icty_popovic_et_al_nan_nan_3_utt00229,open
icty_popovic_et_al_nan_nan_3_utt00230,open
icty_popovic_et_al_nan_nan_3_utt00231,open
icty_popovic_et_al_nan_nan_3_utt00232,open
icty_popovic_et_al_nan_nan_3_utt00233,open
icty_popovic_et_al_nan_nan_3_utt00234,open
icty_popovic_et_al_nan_nan_3_utt00235,open
icty_popovic_et_al_nan_nan_3_utt00236,open
icty_popovic_et_al_nan_nan_3_utt00237,open
icty_popovic_et_al_nan_nan_3_utt00238,open
icty_popovic_et_al_nan_nan_3_utt00239,open
icty_popovic_et_al_nan_nan_3_utt00240,open
icty_popovic_et_al_nan_nan_3_utt00241,open
icty_popovic_et_al_nan_nan_3_utt00242,open
icty_popovic_et_al_nan_nan_3_utt00243,open
icty_popovic_et_al_nan_nan_3_utt00244,open
icty_popovic_et_al_nan_nan_3_utt00245,open
icty_popovic_et_al_nan_nan_3_utt00246,open
icty_popovic_et_al_nan_nan_3_utt00247,open
icty_popovic_et_al_nan_nan_3_utt00248,open
icty_popovic_et_al_nan_nan_3_utt00249,open
icty_popovic_et_al_nan_nan_3_utt00250,open
icty_popovic_et_al_nan_nan_3_utt00251,open
icty_popovic_et_al_nan_nan_3_utt00252,open
icty_popovic_et_al_nan_nan_3_utt00253,open
icty_popovic_et_al_nan_nan_3_utt00254,open
icty_popovic_et_al_nan_nan_3_utt00255,open
icty_popovic_et_al_nan_nan_3_utt00256,open
icty_popovic_et_al_nan_nan_3_utt00257,open
icty_popovic_et_al_nan_nan_3_utt00258,open
icty_popovic_et_al_nan_nan_3_utt00259,open
icty_popovic_et_al_nan_nan_3_utt00260,open
icty_popovic_et_al_nan_nan_3_utt00261,open
icty_popovic_et_al_nan_nan_3_utt00262,open
icty_popovic_et_al_nan_nan_3_utt00263,open
icty_popovic_et_al_nan_nan_3_utt00264,open
icty_popovic_et_al_nan_nan_3_utt00265,open
icty_popovic_et_al_nan_nan_3_utt00266,open
icty_popovic_et_al_nan_nan_3_utt00267,open
icty_popovic_et_al_nan_nan_3_utt00268,open
icty_popovic_et_al_nan_nan_3_utt00269,open
icty_popovic_et_al_nan_nan_3_utt00270,open
icty_popovic_et_al_nan_nan_3_utt00271,open
icty_popovic_et_al_nan_nan_3_utt00272,open
icty_popovic_et_al_nan_nan_3_utt00273,open
icty_popovic_et_al_nan_nan_3_utt00274,open
icty_popovic_et_al_nan_nan_3_utt00275,open
icty_popovic_et_al_nan_nan_3_utt00276,open
icty_popovic_et_al_nan_nan_3_utt00277,open
icty_popovic_et_al_nan_nan_3_utt00278,open
icty_popovic_et_al_nan_nan_3_utt00279,open
icty_popovic_et_al_nan_nan_3_utt00280,open
icty_popovic_et_al_nan_nan_3_utt00281,open
icty_popovic_et_al_nan_nan_3_utt00282,open
icty_popovic_et_al_nan_nan_3_utt00283,open
icty_popovic_et_al_nan_nan_3_utt00284,open
icty_popovic_et_al_nan_nan_3_utt00285,open
icty_popovic_et_al_nan_nan_3_utt00286,open
icty_popovic_et_al_nan_nan_3_utt00287,open
icty_popovic_et_al_nan_nan_3_utt00288,open
icty_popovic_et_al_nan_nan_3_utt00289,open
icty_popovic_et_al_nan_nan_3_utt00290,open
icty_popovic_et_al_nan_nan_3_utt00291,open
icty_popovic_et_al_nan_nan_3_utt00292,open
icty_popovic_et_al_nan_nan_3_utt00293,open
icty_popovic_et_al_nan_nan_3_utt00294,open
icty_popovic_et_al_nan_nan_3_utt00295,open
icty_popovic_et_al_nan_nan_3_utt00296,open
icty_popovic_et_al_nan_nan_3_utt00297,open
icty_popovic_et_al_nan_nan_3_utt00298,open
icty_popovic_et_al_nan_nan_3_utt00299,open
icty_popovic_et_al_nan_nan_3_utt00300,open
icty_popovic_et_al_nan_nan_3_utt00301,open
icty_popovic_et_al_nan_nan_3_utt00302,open
icty_popovic_et_al_nan_nan_3_utt00303,open
icty_popovic_et_al_nan_nan_3_utt00304,open
icty_popovic_et_al_nan_nan_3_utt00305,open
icty_popovic_et_al_nan_nan_3_utt00306,open
icty_popovic_et_al_nan_nan_3_utt00307,open
icty_popovic_et_al_nan_nan_3_utt00308,open
icty_popovic_et_al_nan_nan_3_utt00309,open
icty_popovic_et_al_nan_nan_3_utt00310,open
icty_popovic_et_al_nan_nan_3_utt00311,open
icty_popovic_et_al_nan_nan_3_utt00312,open
icty_popovic_et_al_nan_nan_3_utt00313,open
icty_popovic_et_al_nan_nan_3_utt00314,open
icty_popovic_et_al_nan_nan_3_utt00315,open
icty_popovic_et_al_nan_nan_3_utt00316,open
icty_popovic_et_al_nan_nan_3_utt00317,open
icty_popovic_et_al_nan_nan_3_utt00318,open
icty_popovic_et_al_nan_nan_3_utt00319,open
icty_popovic_et_al_nan_nan_3_utt00320,open
icty_popovic_et_al_nan_nan_3_utt00321,open
icty_popovic_et_al_nan_nan_3_utt00322,open
icty_popovic_et_al_nan_nan_3_utt00323,open
icty_popovic_et_al_nan_nan_3_utt00324,open
icty_popovic_et_al_nan_nan_3_utt00325,open
icty_popovic_et_al_nan_nan_3_utt00326,open
icty_popovic_et_al_nan_nan_3_utt00327,open
icty_popovic_et_al_nan_nan_3_utt00328,open
icty_popovic_et_al_nan_nan_3_utt00329,open
icty_popovic_et_al_nan_nan_3_utt00330,open
icty_popovic_et_al_nan_nan_3_utt00331,open
icty_popovic_et_al_nan_nan_3_utt00332,open
icty_popovic_et_al_nan_nan_3_utt00333,open
icty_popovic_et_al_nan_nan_3_utt00334,open
icty_popovic_et_al_nan_nan_3_utt00335,open
icty_popovic_et_al_nan_nan_3_utt00336,open
icty_popovic_et_al_nan_nan_3_utt00337,open
icty_popovic_et_al_nan_nan_3_utt00338,open
icty_popovic_et_al_nan_nan_3_utt00339,open
icty_popovic_et_al_nan_nan_3_utt00340,open
icty_popovic_et_al_nan_nan_3_utt00341,open
icty_popovic_et_al_nan_nan_3_utt00342,open
icty_popovic_et_al_nan_nan_3_utt00343,open
icty_popovic_et_al_nan_nan_3_utt00344,open
icty_popovic_et_al_nan_nan_3_utt00345,open
icty_popovic_et_al_nan_nan_3_utt00346,open
icty_popovic_et_al_nan_nan_3_utt00347,open
icty_popovic_et_al_nan_nan_3_utt00348,open
icty_popovic_et_al_nan_nan_3_utt00349,open
icty_popovic_et_al_nan_nan_3_utt00350,open
icty_popovic_et_al_nan_nan_3_utt00351,open
icty_popovic_et_al_nan_nan_3_utt00352,open
icty_popovic_et_al_nan_nan_3_utt00353,open
icty_popovic_et_al_nan_nan_3_utt00354,open
icty_popovic_et_al_nan_nan_3_utt00355,open
icty_popovic_et_al_nan_nan_3_utt00356,open
icty_popovic_et_al_nan_nan_3_utt00357,open
icty_popovic_et_al_nan_nan_3_utt00358,open
icty_popovic_et_al_nan_nan_3_utt00359,open
icty_popovic_et_al_nan_nan_3_utt00360,open
icty_popovic_et_al_nan_nan_3_utt00361,open
icty_popovic_et_al_nan_nan_3_utt00362,open
icty_popovic_et_al_nan_nan_3_utt00363,open
icty_popovic_et_al_nan_nan_3_utt00364,open
icty_popovic_et_al_nan_nan_3_utt00365,open
icty_popovic_et_al_nan_nan_3_utt00366,open
icty_popovic_et_al_nan_nan_3_utt00367,open
icty_popovic_et_al_nan_nan_3_utt00368,open
icty_popovic_et_al_nan_nan_3_utt00369,open
icty_popovic_et_al_nan_nan_3_utt00370,open
icty_popovic_et_al_nan_nan_3_utt00371,open
icty_popovic_et_al_nan_nan_3_utt00372,open
icty_popovic_et_al_nan_nan_3_utt00373,open
icty_popovic_et_al_nan_nan_3_utt00374,open
icty_popovic_et_al_nan_nan_3_utt00375,open
icty_popovic_et_al_nan_nan_3_utt00376,open
icty_popovic_et_al_nan_nan_3_utt00377,open
icty_popovic_et_al_nan_nan_3_utt00378,open
icty_popovic_et_al_nan_nan_3_utt00379,open
icty_popovic_et_al_nan_nan_3_utt00380,open
icty_popovic_et_al_nan_nan_3_utt00381,open
icty_popovic_et_al_nan_nan_3_utt00382,open
icty_popovic_et_al_nan_nan_3_utt00383,open
icty_popovic_et_al_nan_nan_3_utt00384,open
icty_popovic_et_al_nan_nan_3_utt00385,open
icty_popovic_et_al_nan_nan_3_utt00386,open
icty_popovic_et_al_nan_nan_3_utt00387,open
icty_popovic_et_al_nan_nan_3_utt00388,open
icty_popovic_et_al_nan_nan_3_utt00389,open
icty_popovic_et_al_nan_nan_3_utt00390,open
icty_popovic_et_al_nan_nan_3_utt00391,open
icty_popovic_et_al_nan_nan_3_utt00392,open
icty_popovic_et_al_nan_nan_3_utt00393,open
icty_popovic_et_al_nan_nan_3_utt00394,open
icty_popovic_et_al_nan_nan_3_utt00395,open
icty_popovic_et_al_nan_nan_3_utt00396,open
icty_popovic_et_al_nan_nan_3_utt00397,open
icty_popovic_et_al_nan_nan_3_utt00398,open
icty_popovic_et_al_nan_nan_3_utt00399,open
icty_popovic_et_al_nan_nan_3_utt00400,open
icty_popovic_et_al_nan_nan_3_utt00401,open
icty_popovic_et_al_nan_nan_3_utt00402,open
icty_popovic_et_al_nan_nan_3_utt00403,open
icty_popovic_et_al_nan_nan_3_utt00404,open
icty_popovic_et_al_nan_nan_3_utt00405,open
icty_popovic_et_al_nan_nan_3_utt00406,open
icty_popovic_et_al_nan_nan_3_utt00407,open
icty_popovic_et_al_nan_nan_3_utt00408,open
icty_popovic_et_al_nan_nan_3_utt00409,open
icty_popovic_et_al_nan_nan_3_utt00410,open
icty_popovic_et_al_nan_nan_3_utt00411,open
icty_popovic_et_al_nan_nan_3_utt00412,open
icty_popovic_et_al_nan_nan_3_utt00413,open
icty_popovic_et_al_nan_nan_3_utt00414,open
icty_popovic_et_al_nan_nan_3_utt00415,open
icty_popovic_et_al_nan_nan_3_utt00416,open
icty_popovic_et_al_nan_nan_3_utt00417,open
icty_popovic_et_al_nan_nan_3_utt00418,open
icty_popovic_et_al_nan_nan_3_utt00419,open
icty_popovic_et_al_nan_nan_3_utt00420,open
icty_popovic_et_al_nan_nan_3_utt00421,open
icty_popovic_et_al_nan_nan_3_utt00422,open
icty_popovic_et_al_nan_nan_3_utt00423,open
icty_popovic_et_al_nan_nan_3_utt00424,open
icty_popovic_et_al_nan_nan_3_utt00425,open
icty_popovic_et_al_nan_nan_3_utt00426,open
icty_popovic_et_al_nan_nan_3_utt00427,open
icty_popovic_et_al_nan_nan_3_utt00428,open
icty_popovic_et_al_nan_nan_3_utt00429,open
icty_popovic_et_al_nan_nan_3_utt00430,open
icty_popovic_et_al_nan_nan_3_utt00431,open
icty_popovic_et_al_nan_nan_3_utt00432,open
icty_popovic_et_al_nan_nan_3_utt00433,open
icty_popovic_et_al_nan_nan_3_utt00434,open
icty_popovic_et_al_nan_nan_3_utt00435,open
icty_popovic_et_al_nan_nan_3_utt00436,open
icty_popovic_et_al_nan_nan_3_utt00437,open
icty_popovic_et_al_nan_nan_3_utt00438,open
icty_popovic_et_al_nan_nan_3_utt00439,open
icty_popovic_et_al_nan_nan_3_utt00440,open
icty_popovic_et_al_nan_nan_3_utt00441,open
icty_popovic_et_al_nan_nan_3_utt00442,open
icty_popovic_et_al_nan_nan_3_utt00443,open
icty_popovic_et_al_nan_nan_3_utt00444,open
icty_popovic_et_al_nan_nan_3_utt00445,open
icty_popovic_et_al_nan_nan_3_utt00446,open
icty_popovic_et_al_nan_nan_3_utt00447,open
icty_popovic_et_al_nan_nan_3_utt00448,open
icty_popovic_et_al_nan_nan_3_utt00449,open
icty_popovic_et_al_nan_nan_3_utt00450,open
icty_popovic_et_al_nan_nan_3_utt00451,open
icty_popovic_et_al_nan_nan_3_utt00452,open
icty_popovic_et_al_nan_nan_3_utt00453,open
icty_popovic_et_al_nan_nan_3_utt00454,open
icty_popovic_et_al_nan_nan_3_utt00455,open
icty_popovic_et_al_nan_nan_3_utt00456,open
icty_popovic_et_al_nan_nan_3_utt00457,open
icty_popovic_et_al_nan_nan_3_utt00458,open
icty_popovic_et_al_nan_nan_3_utt00459,open
icty_popovic_et_al_nan_nan_3_utt00460,open
icty_popovic_et_al_nan_nan_3_utt00461,open
icty_popovic_et_al_nan_nan_3_utt00462,open
icty_popovic_et_al_nan_nan_3_utt00463,open
icty_popovic_et_al_nan_nan_3_utt00464,open
icty_popovic_et_al_nan_nan_3_utt00465,open
icty_popovic_et_al_nan_nan_3_utt00466,open
icty_popovic_et_al_nan_nan_3_utt00467,open
icty_popovic_et_al_nan_nan_3_utt00468,open
icty_popovic_et_al_nan_nan_3_utt00469,open
icty_popovic_et_al_nan_nan_3_utt00470,open
icty_popovic_et_al_nan_nan_3_utt00471,open
icty_popovic_et_al_nan_nan_3_utt00472,open
icty_popovic_et_al_nan_nan_3_utt00473,open
icty_popovic_et_al_nan_nan_3_utt00474,open
icty_popovic_et_al_nan_nan_3_utt00475,open
icty_popovic_et_al_nan_nan_3_utt00476,open
icty_popovic_et_al_nan_nan_3_utt00477,open
icty_popovic_et_al_nan_nan_3_utt00478,open
icty_popovic_et_al_nan_nan_3_utt00479,open
icty_popovic_et_al_nan_nan_3_utt00480,open
icty_popovic_et_al_nan_nan_3_utt00481,open
icty_popovic_et_al_nan_nan_3_utt00482,open
icty_popovic_et_al_nan_nan_3_utt00483,open
icty_popovic_et_al_nan_nan_3_utt00484,open
icty_popovic_et_al_nan_nan_3_utt00485,open
icty_popovic_et_al_nan_nan_3_utt00486,open
icty_popovic_et_al_nan_nan_3_utt00487,open
icty_popovic_et_al_nan_nan_3_utt00488,open
icty_popovic_et_al_nan_nan_3_utt00489,open
